"Tema","Entidad","Indicador","link.de.consulta","2024_1t","2024_2t","2024_3t","2024_4t","2025_1t","2025_2t","2025_3t","2025_4t"
"Económico","Quintana Roo","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,5.2,5.4,6.6,6.1
"Económico","Quintana Roo","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,72.8,72.1,70.5,70.2
"Económico","Quintana Roo","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,5.8,5.8,6.5,6.6
"Económico","Quintana Roo","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,34.9,32.3,30,31.7
"Económico","Quintana Roo","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,42.7,43.9,43.5,44.7
"Económico","Quintana Roo","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,23.4,21.6,22.8,22.4
"Económico","San Luis Potosí","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,1285696,1278818,1282791,1299582
"Económico","San Luis Potosí","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,1244751,1231029,1242963,1264804
"Económico","San Luis Potosí","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,40945,47789,39828,34778
"Económico","San Luis Potosí","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,58,57.6,57.8,57.2
"Económico","San Luis Potosí","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,3.2,3.7,3.1,2.7
"Económico","San Luis Potosí","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,12.4,13,12.9,12.8
"Económico","San Luis Potosí","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,6.3,7.6,7.6,6.7
"Económico","San Luis Potosí","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,66,65.4,65.7,64.8
"Económico","San Luis Potosí","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,9,10.5,15.3,13.1
"Económico","San Luis Potosí","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,27,25.9,27.5,28.1
"Económico","San Luis Potosí","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,55.2,56.7,56.9,56.4
"Económico","San Luis Potosí","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,27,27.1,26.4,27.2
"Económico","Sinaloa","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,1481009,1481895,1456940,1470611
"Económico","Sinaloa","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,1440348,1449072,1419096,1434276
"Económico","Sinaloa","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,40661,32823,37844,36335
"Económico","Sinaloa","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,59.5,59.7,58.4,58.9
"Económico","Sinaloa","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,2.7,2.2,2.6,2.5
"Económico","Sinaloa","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,10.3,11.3,10.7,10.6
"Económico","Sinaloa","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,5.3,6.1,6.3,6.5
"Económico","Sinaloa","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,70.2,70.2,70.2,68.3
"Económico","Sinaloa","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,11.1,13.7,14.3,12.4
"Económico","Sinaloa","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,25,20.8,23.9,22.2
"Económico","Sinaloa","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,46.6,46.6,47.4,47.6
"Económico","Sinaloa","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,22.8,21.9,23.6,23.3
"Económico","Sonora","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,1425411,1500120,1489244,1523915
"Económico","Sonora","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,1388847,1462445,1437198,1470027
"Económico","Sonora","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,36564,37675,52046,53888
"Económico","Sonora","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,60.1,62.5,62.1,63.5
"Económico","Sonora","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,2.6,2.5,3.5,3.5
"Económico","Sonora","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,7.7,8.7,10.6,11.1
"Económico","Sonora","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,5.8,6.2,7.4,9.4
"Económico","Sonora","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,74.2,72.6,70.7,68.3
"Económico","Sonora","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,4.2,5.8,6.5,9.3
"Económico","Sonora","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,24.7,25.1,26.6,28.1
"Económico","Sonora","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,40.8,43.7,43.5,45.6
"Económico","Sonora","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,19,20.4,21.6,24
"Económico","Tabasco","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,1121839,1143069,1160254,1146218
"Económico","Tabasco","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,1066427,1093156,1104202,1098025
"Económico","Tabasco","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,55412,49913,56052,48193
"Económico","Tabasco","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,57.2,58.3,58.8,57.9
"Económico","Tabasco","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,4.9,4.4,4.8,4.2
"Económico","Tabasco","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,14.9,16.3,16.1,15.2
"Económico","Tabasco","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,10.9,11.1,11.4,10.8
"Económico","Tabasco","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,61.8,63.1,61.5,63.3
"Económico","Tabasco","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,15,15.5,14.9,13.8
"Económico","Tabasco","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,38.4,36.8,38.3,36.2
"Económico","Tabasco","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,66.7,67,67.2,67
"Económico","Tabasco","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,35.4,36,37.4,37.2
"Económico","Tamaulipas","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,1690458,1715946,1706970,1714829
"Económico","Tamaulipas","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,1633145,1653268,1651878,1669573
"Económico","Tamaulipas","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,57313,62678,55092,45256
"Económico","Tamaulipas","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,59.6,60.3,59.8,59.3
"Económico","Tamaulipas","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,3.4,3.7,3.2,2.6
"Económico","Tamaulipas","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,11.1,11.3,10,8.7
"Económico","Tamaulipas","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,7.7,7.7,7,5.6
"Económico","Tamaulipas","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,69.1,70.2,71.1,70.7
"Económico","Tamaulipas","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,11.1,9.5,7.9,7.6
"Económico","Tamaulipas","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,39.3,39.5,39.7,42.6
"Económico","Tamaulipas","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,45.5,46.4,44.9,45.9
"Económico","Tamaulipas","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,23.8,24.7,24.3,25
"Económico","Tlaxcala","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,692989,703274,713469,699152
"Económico","Tlaxcala","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,675389,686868,693020,679526
"Económico","Tlaxcala","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,17600,16406,20449,19626
"Económico","Tlaxcala","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,60.2,60.9,62.4,62.3
"Económico","Tlaxcala","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,2.5,2.3,2.9,2.8
"Económico","Tlaxcala","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,10.6,10.5,10.2,10.7
"Económico","Tlaxcala","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,6.4,6.4,6.6,6.5
"Económico","Tlaxcala","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,63.8,62.7,62.4,63.5
"Económico","Tlaxcala","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,11.6,12.4,11.6,11.8
"Económico","Tlaxcala","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,44.8,42.3,43.4,42.7
"Económico","Tlaxcala","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,70.9,72.2,72.1,70.3
"Económico","Tlaxcala","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,41.5,42.2,42.3,42.3
"Económico","Veracruz de Ignacio de la Llave","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,3486109,3478565,3398520,3335728
"Económico","Veracruz de Ignacio de la Llave","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,3417651,3398317,3323398,3270790
"Económico","Veracruz de Ignacio de la Llave","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,68458,80248,75122,64938
"Económico","Veracruz de Ignacio de la Llave","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,54.4,54.6,53,52.1
"Económico","Veracruz de Ignacio de la Llave","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,2,2.3,2.2,1.9
"Económico","Veracruz de Ignacio de la Llave","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,9.2,10.5,10.7,10.1
"Económico","Veracruz de Ignacio de la Llave","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,3.2,4,4.5,3.8
"Económico","Veracruz de Ignacio de la Llave","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,58.4,60.9,59.6,61.3
"Económico","Veracruz de Ignacio de la Llave","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,6.2,8.6,7.3,6.4
"Económico","Veracruz de Ignacio de la Llave","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,40.5,35.6,36.4,36.7
"Económico","Veracruz de Ignacio de la Llave","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,70.1,70.1,69.5,69
"Económico","Veracruz de Ignacio de la Llave","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,31.8,31.1,32.3,32.2
"Económico","Yucatán","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,1239857,1241774,1269578,1268673
"Económico","Yucatán","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,1220915,1217647,1249993,1249997
"Económico","Yucatán","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,18942,24127,19585,18676
"Económico","Yucatán","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,65.6,65.8,66.3,65.5
"Económico","Yucatán","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,1.5,1.9,1.5,1.5
"Económico","Yucatán","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,11.7,12.8,11.3,10.9
"Económico","Yucatán","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,5.2,6.1,5.1,4.4
"Económico","Yucatán","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,67.3,66.5,65.9,66.4
"Económico","Yucatán","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,6.7,8.5,6.4,6.1
"Económico","Yucatán","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,33.7,33,33.5,34.4
"Económico","Yucatán","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,57,58.6,58.8,59.9
"Económico","Yucatán","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,31.9,32.8,32.8,32.9
"Económico","Zacatecas","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,670058,702078,724842,719845
"Económico","Zacatecas","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,650754,688229,703871,705514
"Económico","Zacatecas","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,19304,13849,20971,14331
"Económico","Zacatecas","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,53.3,55.6,56.3,54.8
"Económico","Zacatecas","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,2.9,2,2.9,2
"Económico","Zacatecas","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,11.2,9.9,10.8,8.8
"Económico","Zacatecas","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,6.1,5.9,6.4,4.6
"Económico","Zacatecas","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,67.5,64.2,63,63.7
"Económico","Zacatecas","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,8.1,10.4,8.1,6.5
"Económico","Zacatecas","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,24.7,23.8,23.7,24.1
"Económico","Zacatecas","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,36.4,34.4,35.3,36.1
"Económico","Zacatecas","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,57.8,58.8,59.9,60.6
"Económico","Aguascalientes","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",3913330,3333573,3450795,3558598,3252237,3212701,3474315,NA
"Económico","Baja California","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",11507691,14360683,14488252,15237937,12588098,13634081,14145777,NA
"Económico","Baja California Sur","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",110652,131022,162355,186275,114865,109490,120008,NA
"Económico","Campeche","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",3299368,3136642,2812682,3109012,2525137,2090686,2067642,NA
"Económico","Coahuila de Zaragoza","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",15465276,17665981,17238048,17236852,15811519,17733473,17719420,NA
"Económico","Colima","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",347186,377715,387300,371297,440573,465581,416457,NA
"Económico","Chiapas","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",309972,345236,250704,266895,297995,422270,320261,NA
"Económico","Chihuahua","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",16720440,18321119,20229251,20122805,21320700,26230508,28907887,NA
"Económico","Ciudad de México","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",936075,1032161,1047072,1016663,942219,953806,993063,NA
"Económico","Durango","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",679310,759153,768080,737093,694175,715623,716549,NA
"Económico","Guanajuato","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",8947765,8921156,8919946,9526227,7520703,8570708,7747314,NA
"Económico","Guerrero","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",312340,356695,456989,442927,270453,250095,117464,NA
"Económico","Hidalgo","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",885270,796493,953462,940656,750091,808885,736697,NA
"Económico","Jalisco","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",6768212,7276357,7320325,9060059,8457107,10249521,13839746,NA
"Económico","México","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",5310987,6126029,5634832,5787681,5909847,5419427,5507570,NA
"Económico","Michoacán de Ocampo","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",1855090,1384252,1341245,1777586,2074049,1706107,1289244,NA
"Económico","Morelos","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",860041,934528,1038014,997632,1000285,862665,885052,NA
"Económico","Nayarit","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",95407,119619,94865,85105,91825,116528,98858,NA
"Económico","Nuevo León","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",13045249,13781297,15287899,15195491,13259403,14471046,14735401,NA
"Económico","Oaxaca","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",323432,467880,391405,229368,318174,363340,313297,NA
"Económico","Puebla","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",4149143,4975693,4932138,4829966,3360222,4047006,5119076,NA
"Económico","Querétaro","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",4499936,4789119,4231284,4121865,4016949,4656141,4532511,NA
"Económico","Quintana Roo","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",11326,6176,4159,14589,5238,9307,9151,NA
"Económico","San Luis Potosí","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",5723725,5957859,5487630,6202145,5676929,6038305,6449710,NA
"Económico","Sinaloa","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",1469722,980491,586145,581647,1329199,814758,564788,NA
"Económico","Sonora","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",6844614,7928037,6946126,6777105,6994659,7519154,6656502,NA
"Económico","Tabasco","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",2325822,2267823,2067100,2219547,1955702,1468118,1577201,NA
"Económico","Tamaulipas","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",8527195,9231139,9549347,9600488,8606640,9761515,9503028,NA
"Económico","Tlaxcala","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",436405,488694,519575,484018,472085,527094,474950,NA
"Económico","Veracruz de Ignacio de la Llave","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",1974628,1963125,1672203,1810483,1939962,1820805,1687967,NA
"Económico","Yucatán","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",433240,506718,570093,591923,560094,604065,650819,NA
"Económico","Zacatecas","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados",848987,970354,862938,1271151,1067838,1330670,1178918,NA
"Económico","Aguascalientes","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",99.8539863342246,99.9844389800721,99.813868709335,99.536106081931,100.269394739945,101.997122978896,101.969461887262,NA
"Económico","Baja California","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",105.854548227889,108.508455496618,108.253501930705,106.537568379584,107.755003627647,107.442221685318,105.877641467386,NA
"Económico","Baja California Sur","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",100.823566324624,99.7147779987201,99.4427767193334,102.278781468206,102.22741861626,102.622260955436,103.699380966265,NA
"Económico","Campeche","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",90.6484753018403,84.2191272885616,79.2933519197205,79.5789869624887,74.4741781180678,72.7537353186057,69.9951455513399,NA
"Económico","Coahuila de Zaragoza","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",93.1046307426237,95.3539111591532,95.2543416006071,94.9280612669503,93.3413175343349,94.713870256411,92.4038365781482,NA
"Económico","Colima","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",101.350947285237,101.73016911664,100.41659235413,102.242874277599,103.562500190402,102.903557238741,104.217972414318,NA
"Económico","Chiapas","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",109.109496788111,109.25955917422,110.228826121471,111.218509765566,111.751343550259,112.866888337314,113.089855754848,NA
"Económico","Chihuahua","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",109.408897872661,108.174389991155,108.931849930302,108.023176318184,107.143918388966,108.043381353376,108.813434118531,NA
"Económico","Ciudad de México","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",105.247384907862,104.742496271571,105.212997478409,104.971468932608,105.428670326604,106.391459398301,106.836731970312,NA
"Económico","Durango","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",103.490549351793,106.890847045808,104.495127117484,103.086903263395,103.113311199204,102.547317041933,100.532630964664,NA
"Económico","Guanajuato","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",102.246439262513,102.506931156477,105.293262280363,106.12735278118,104.491151307892,107.465699717713,105.696702606299,NA
"Económico","Guerrero","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",96.1888854316871,98.3519177896097,98.2321761749712,100.343147438176,102.093302041847,100.821759787768,101.577941984001,NA
"Económico","Hidalgo","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados",107.654704911748,104.153382739408,109.882157677501,108.07548509482,108.805968215733,111.443433036374,110.404468987544,NA
