"Tema","Entidad","Indicador","link.de.consulta","2024_1t","2024_2t","2024_3t","2024_4t","2025_1t","2025_2t","2025_3t","2025_4t"
"Económico","Qurétaro","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"19.9","42.104",NA,NA
"Económico","Quintana Roo","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"995271","1016025",NA,NA
"Económico","Quintana Roo","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"971564","987728",NA,NA
"Económico","Quintana Roo","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"23707","28297",NA,NA
"Económico","Quintana Roo","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"66","67.0122",NA,NA
"Económico","Quintana Roo","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"2.4","2.7851",NA,NA
"Económico","Quintana Roo","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"7.7","9.7148",NA,NA
"Económico","Quintana Roo","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"5.2","5.4186",NA,NA
"Económico","Quintana Roo","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"72.8","72.114",NA,NA
"Económico","Quintana Roo","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"5.8","5.8027",NA,NA
"Económico","Quintana Roo","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"34.9","32.3404",NA,NA
"Económico","Quintana Roo","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"42.7","21.6441",NA,NA
"Económico","Quintana Roo","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"23.4","43.9192",NA,NA
"Económico","San Luis Potosí","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"1285696","1278818",NA,NA
"Económico","San Luis Potosí","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"1244751","1231029",NA,NA
"Económico","San Luis Potosí","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"40945","47789",NA,NA
"Económico","San Luis Potosí","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"58","57.5713",NA,NA
"Económico","San Luis Potosí","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"3.2","3.737",NA,NA
"Económico","San Luis Potosí","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"12.4","12.9677",NA,NA
"Económico","San Luis Potosí","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"6.3","7.6022",NA,NA
"Económico","San Luis Potosí","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"66","65.3505",NA,NA
"Económico","San Luis Potosí","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"9","10.4725",NA,NA
"Económico","San Luis Potosí","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"27","25.9404",NA,NA
"Económico","San Luis Potosí","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"55.2","27.0596",NA,NA
"Económico","San Luis Potosí","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"27","56.666",NA,NA
"Económico","Sinaloa","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"1481009","1481895",NA,NA
"Económico","Sinaloa","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"1440348","1449072",NA,NA
"Económico","Sinaloa","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"40661","32823",NA,NA
"Económico","Sinaloa","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"59.5","59.7298",NA,NA
"Económico","Sinaloa","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"2.7","2.2149",NA,NA
"Económico","Sinaloa","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"10.3","11.2805",NA,NA
"Económico","Sinaloa","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"5.3","6.1299",NA,NA
"Económico","Sinaloa","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"70.2","70.219",NA,NA
"Económico","Sinaloa","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"11.1","13.697",NA,NA
"Económico","Sinaloa","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"25","20.8029",NA,NA
"Económico","Sinaloa","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"46.6","21.9094",NA,NA
"Económico","Sinaloa","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"22.8","46.5593",NA,NA
"Económico","Sonora","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"1425411","1500120",NA,NA
"Económico","Sonora","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"1388847","1462445",NA,NA
"Económico","Sonora","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"36564","37675",NA,NA
"Económico","Sonora","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"60.1","62.5048",NA,NA
"Económico","Sonora","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"2.6","2.5115",NA,NA
"Económico","Sonora","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"7.7","8.6846",NA,NA
"Económico","Sonora","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"5.8","6.2444",NA,NA
"Económico","Sonora","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"74.2","72.6072",NA,NA
"Económico","Sonora","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"4.2","5.7791",NA,NA
"Económico","Sonora","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"24.7","25.109",NA,NA
"Económico","Sonora","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"40.8","20.3755",NA,NA
"Económico","Sonora","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"19","43.7054",NA,NA
"Económico","Tabasco","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"1121839","1143069",NA,NA
"Económico","Tabasco","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"1066427","1093156",NA,NA
"Económico","Tabasco","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"55412","49913",NA,NA
"Económico","Tabasco","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"57.2","58.2624",NA,NA
"Económico","Tabasco","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"4.9","4.3666",NA,NA
"Económico","Tabasco","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"14.9","16.3245",NA,NA
"Económico","Tabasco","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"10.9","11.0901",NA,NA
"Económico","Tabasco","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"61.8","63.0945",NA,NA
"Económico","Tabasco","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"15","15.4738",NA,NA
"Económico","Tabasco","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"38.4","36.8018",NA,NA
"Económico","Tabasco","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"66.7","35.9566",NA,NA
"Económico","Tabasco","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"35.4","66.9505",NA,NA
"Económico","Tamaulipas","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"1690458","1715946",NA,NA
"Económico","Tamaulipas","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"1633145","1653268",NA,NA
"Económico","Tamaulipas","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"57313","62678",NA,NA
"Económico","Tamaulipas","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"59.6","60.3175",NA,NA
"Económico","Tamaulipas","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"3.4","3.6527",NA,NA
"Económico","Tamaulipas","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"11.1","11.3184",NA,NA
"Económico","Tamaulipas","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"7.7","7.6984",NA,NA
"Económico","Tamaulipas","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"69.1","70.1665",NA,NA
"Económico","Tamaulipas","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"11.1","9.5018",NA,NA
"Económico","Tamaulipas","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"39.3","39.5423",NA,NA
"Económico","Tamaulipas","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"45.5","24.7375",NA,NA
"Económico","Tamaulipas","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"23.8","46.4384",NA,NA
"Económico","Tlaxcala","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"692989","703274",NA,NA
"Económico","Tlaxcala","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"675389","686868",NA,NA
"Económico","Tlaxcala","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"17600","16406",NA,NA
"Económico","Tlaxcala","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"60.2","60.882",NA,NA
"Económico","Tlaxcala","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"2.5","2.3328",NA,NA
"Económico","Tlaxcala","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"10.6","10.5049",NA,NA
"Económico","Tlaxcala","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"6.4","6.4385",NA,NA
"Económico","Tlaxcala","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"63.8","62.7091",NA,NA
"Económico","Tlaxcala","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"11.6","12.426",NA,NA
"Económico","Tlaxcala","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"44.8","42.2773",NA,NA
"Económico","Tlaxcala","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"70.9","42.1503",NA,NA
"Económico","Tlaxcala","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"41.5","72.1772",NA,NA
"Económico","Veracruz de Ignacio de la Llave","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"3486109","3478565",NA,NA
"Económico","Veracruz de Ignacio de la Llave","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"3417651","3398317",NA,NA
"Económico","Veracruz de Ignacio de la Llave","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"68458","80248",NA,NA
"Económico","Veracruz de Ignacio de la Llave","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"54.4","54.6315",NA,NA
"Económico","Veracruz de Ignacio de la Llave","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"2","2.3069",NA,NA
"Económico","Veracruz de Ignacio de la Llave","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"9.2","10.5222",NA,NA
"Económico","Veracruz de Ignacio de la Llave","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"3.2","4.0315",NA,NA
"Económico","Veracruz de Ignacio de la Llave","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"58.4","60.8658",NA,NA
"Económico","Veracruz de Ignacio de la Llave","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"6.2","8.5745",NA,NA
"Económico","Veracruz de Ignacio de la Llave","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"40.5","35.643",NA,NA
"Económico","Veracruz de Ignacio de la Llave","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"70.1","31.0722",NA,NA
"Económico","Veracruz de Ignacio de la Llave","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"31.8","70.0727",NA,NA
"Económico","Yucatan","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"1239857","1241774",NA,NA
"Económico","Yucatan","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"1220915","1217647",NA,NA
"Económico","Yucatan","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"18942","24127",NA,NA
"Económico","Yucatan","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"65.6","65.8104",NA,NA
"Económico","Yucatan","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"1.5","1.9429",NA,NA
"Económico","Yucatan","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"11.7","12.7802",NA,NA
"Económico","Yucatan","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"5.2","6.1399",NA,NA
"Económico","Yucatan","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"67.3","66.5087",NA,NA
"Económico","Yucatan","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"6.7","8.4932",NA,NA
"Económico","Yucatan","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"33.7","33.0017",NA,NA
"Económico","Yucatan","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"57","32.7931",NA,NA
"Económico","Yucatan","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"31.9","58.6446",NA,NA
"Económico","Zacatecas","Población Económicamente Activa PEA","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"670058","702078",NA,NA
"Económico","Zacatecas","Población Ocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"650754","688229",NA,NA
"Económico","Zacatecas","Población Desocupada","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"19304","13849",NA,NA
"Económico","Zacatecas","Tasa de Participación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"53.3","55.5632",NA,NA
"Económico","Zacatecas","Tasa de Desocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"2.9","1.9726",NA,NA
"Económico","Zacatecas","Tasa de Ocupación parcial y desocupación/","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"11.2","9.9456",NA,NA
"Económico","Zacatecas","Tasa de Presión general","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"6.1","5.8734",NA,NA
"Económico","Zacatecas","Tasa de Trabajo asalariado","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"67.5","64.2007",NA,NA
"Económico","Zacatecas","Tasa de Subocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"8.1","10.4019",NA,NA
"Económico","Zacatecas","Tasa de Condiciones críticas de ocupación","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"36.4","34.433",NA,NA
"Económico","Zacatecas","Tasa de Informalidad laboral","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"57.8","23.7511",NA,NA
"Económico","Zacatecas","Tasa de Ocupación en el sector informal","https://www.inegi.org.mx/programas/enoe/15ymas/#tabulados",NA,NA,NA,NA,"24.7","58.8481",NA,NA
"Económico","Aguascalientes","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","3913330","3333573","3450795","3558598","3252237","3212701",NA,NA
"Económico","Baja California","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","11507691","14360683","14488252","15237937","12588098","13634081",NA,NA
"Económico","Baja California Sur","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","110652","131022","162355","186275","114865","109490",NA,NA
"Económico","Campeche","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","3299368","3136642","2812682","3109012","2525137","2090686",NA,NA
"Económico","Coahuila de Zaragoza","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","15465276","17665981","17238048","17236852","15811519","17733473",NA,NA
"Económico","Colima","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","347186","377715","387300","371297","440573","465581",NA,NA
"Económico","Chiapas","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","309972","345236","250704","266895","297995","422270",NA,NA
"Económico","Chihuahua","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","16720440","18321119","20229251","20122805","21320700","26230508",NA,NA
"Económico","Ciudad de México","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","936075","1032161","1047072","1016663","942219","953806",NA,NA
"Económico","Durango","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","679310","759153","768080","737093","694175","715623",NA,NA
"Económico","Guanajuato","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","8947765","8921156","8919946","9526227","7520703","8570708",NA,NA
"Económico","Guerrero","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","312340","356695","456989","442927","270453","250095",NA,NA
"Económico","Hidalgo","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","885270","796493","953462","940656","750091","808885",NA,NA
"Económico","Jalisco","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","6768212","7276357","7320325","9060059","8457107","10249521",NA,NA
"Económico","México","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","5310987","6126029","5634832","5787681","5909847","5419427",NA,NA
"Económico","Michoacán de Ocampo","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","1855090","1384252","1341245","1777586","2074049","1706107",NA,NA
"Económico","Morelos","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","860041","934528","1038014","997632","1000285","862665",NA,NA
"Económico","Nayarit","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","95407","119619","94865","85105","91825","116528",NA,NA
"Económico","Nuevo León","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","13045249","13781297","15287899","15195491","13259403","14471046",NA,NA
"Económico","Oaxaca","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","323432","467880","391405","229368","318174","363340",NA,NA
"Económico","Puebla","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","4149143","4975693","4932138","4829966","3360222","4047006",NA,NA
"Económico","Querétaro","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","4499936","4789119","4231284","4121865","4016949","4656141",NA,NA
"Económico","Quintana Roo","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","11326","6176","4159","14589","5238","9307",NA,NA
"Económico","San Luis Potosí","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","5723725","5957859","5487630","6202145","5676929","6038305",NA,NA
"Económico","Sinaloa","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","1469722","980491","586145","581647","1329199","814758",NA,NA
"Económico","Sonora","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","6844614","7928037","6946126","6777105","6994659","7519154",NA,NA
"Económico","Tabasco","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","2325822","2267823","2067100","2219547","1955702","1468118",NA,NA
"Económico","Tamaulipas","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","8527195","9231139","9549347","9600488","8606640","9761515",NA,NA
"Económico","Tlaxcala","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","436405","488694","519575","484018","472085","527094",NA,NA
"Económico","Veracruz de Ignacio de la Llave","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","1974628","1963125","1672203","1810483","1939962","1820805",NA,NA
"Económico","Yucatán","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","433240","506718","570093","591923","560094","604065",NA,NA
"Económico","Zacatecas","Exportaciones por Entidad Federativa","https://www.inegi.org.mx/temas/exportacionesef/#tabulados","848987","970354","862938","1271151","1067838","1330670",NA,NA
"Económico","Aguascalientes","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","101.082600100438","102.137879463541","102.095990139426","101.407092797225","102.001388087601",NA,NA,NA
"Económico","Baja California","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","107.388917498658","110.573757194141","109.61326410789","107.870727037409","108.705645958065",NA,NA,NA
"Económico","Baja California Sur","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","100.054444566575","101.071661011701","100.723554416557","102.088343576072","103.961098832325",NA,NA,NA
"Económico","Campeche","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","90.2589636367784","85.4833838235278","79.6688762410917","80.3029976963613","75.1338153931645",NA,NA,NA
"Económico","Coahuila de Zaragoza","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","93.0767386733529","97.539499604008","96.3955976275628","95.0679679612086","93.7009811619066",NA,NA,NA
"Económico","Colima","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","102.81437724784","103.863777344233","102.554508298957","103.791573496266","105.440876676313",NA,NA,NA
"Económico","Chiapas","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","108.833769880819","109.382532313117","110.529687176331","110.222206099042","108.864688674202",NA,NA,NA
"Económico","Chihuahua","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","110.3868061912","110.141721862521","110.934706527891","109.971610510703","108.971660066289",NA,NA,NA
"Económico","Ciudad de México","Indicador Trimestral de la Actividad Economica Estatal ITAEE","https://www.inegi.org.mx/temas/itaee/#tabulados","103.979509406799","103.580119814047","105.298713814194","105.934928649105","105.497161731774",NA,NA,NA
